,t,mean,amp,var,both
227,4.731530068299183,-73.773441552632,-2559.981273912055,-112.8561456920631,-2638.9017226912288
228,4.752373813093453,-72.6578086150864,-2514.234404435462,-106.61215079690754,-2601.572114263054
229,4.7732175578877225,-73.09461727846383,-2492.7373729344818,-100.31660788018097,-2584.044275032785
230,4.7940613026819925,-72.56926631845555,-2495.122787708267,-93.2069700276425,-2586.4525566918987
231,4.8149050474762625,-69.44667465728256,-2515.4071886190254,-84.66484073599183,-2601.805395724067
232,4.835748792270532,-64.51782014484472,-2540.428358062018,-76.42522648593683,-2613.8461438488716
233,4.8565925370648015,-58.36708193890451,-2564.810679785451,-69.50214424256455,-2616.513074671986
234,4.877436281859071,-51.22467001070101,-2584.0391314986095,-63.12379080954566,-2608.7834011597656
235,4.89828002665334,-45.764561718479726,-2600.957486307783,-59.711226120551686,-2599.9632209142806
236,4.91912377144761,-43.155515377763955,-2612.3983179707984,-59.293176144985786,-2590.5441903903684
237,4.939967516241879,-43.728088895975226,-2626.2951478906184,-61.544848269663845,-2589.763192988865
238,4.960811261036148,-46.25449575983554,-2650.0990859280328,-65.469703630685,-2606.2709691766026
239,4.981655005830419,-50.339247044394924,-2676.8711616422447,-70.98105472466841,-2634.4845206151053
240,5.002498750624688,-55.775744057514835,-2698.9712550036784,-78.25904208465045,-2667.2946425198797
241,5.023342495418958,-63.160171596508505,-2710.726712470517,-87.79089253330913,-2699.2191140308537
242,5.044186240213227,-71.61300951484502,-2708.0367414632474,-99.185053182294,-2723.3585032667293
243,5.065029985007496,-80.55578147453753,-2694.3778188088645,-111.09846705500483,-2740.0182532387757
244,5.085873729801766,-87.59784546655956,-2678.995425307969,-120.64008930149804,-2750.758001222985
245,5.106717474596035,-92.67427047338184,-2671.742417367885,-127.25756740605638,-2763.476082281793
246,5.127561219390305,-94.48643614442149,-2678.0637725858023,-129.73913863539218,-2780.768042776904
247,5.148404964184575,-94.04372466126861,-2694.0663143190104,-129.0682768730058,-2800.7570500611414
248,5.169248708978844,-92.76871558978772,-2712.0545068795554,-127.09375792768823,-2818.413091037806
249,5.190092453773113,-90.85620198256622,-2727.8500972402753,-124.45899631204097,-2834.6138534676325
250,5.210936198567383,-89.58709573086084,-2737.3768166485183,-123.5095601466629,-2847.256680011499
251,5.231779943361652,-89.8173057021005,-2741.202439304046,-125.11525341347352,-2853.9589977382175
252,5.252623688155922,-91.02738375605247,-2740.63245057646,-128.18893482472907,-2853.062256998152
253,5.273467432950191,-91.03918939560296,-2733.8866767594036,-130.0486840627073,-2839.4004621402887
254,5.294311177744461,-88.34750357803205,-2722.753954856074,-128.32807756637965,-2812.428242875244
255,5.315154922538731,-82.17315409299002,-2713.2665470265197,-121.60097388218469,-2782.4030980309394
256,5.335998667333,-72.4571127427236,-2705.8336884862965,-109.54719016396415,-2753.998171660406
257,5.3568424121272695,-62.032733019412035,-2706.2644529599243,-94.84847081615555,-2736.3508809140826
258,5.3776861569215395,-52.82433416982748,-2718.9250023165464,-80.24496861489281,-2736.4414558680946
259,5.398529901715809,-47.34061459850445,-2744.537376233274,-68.9811470599392,-2757.731810562145
260,5.419373646510078,-45.13886282228993,-2776.3860511591924,-61.4222021180864,-2793.494014598799
261,5.440217391304348,-47.216655383221664,-2802.467835844796,-58.59556054301404,-2829.8044368760884
262,5.461061136098618,-50.0618145149522,-2819.172425764446,-57.03811756640448,-2861.22957381298
263,5.481904880892888,-54.24691373569287,-2823.9007744202395,-57.115864042701446,-2878.3387149517634
264,5.502748625687157,-58.36117911912898,-2819.3416854267402,-56.87756136587268,-2881.333484699917
265,5.523592370481426,-61.81432868772311,-2806.312241178935,-55.723405399703466,-2869.27420726631
266,5.544436115275696,-63.80948177179987,-2792.39780820979,-53.822271049298,-2853.648820064261
267,5.565279860069965,-66.66644654308111,-2786.757693374238,-54.07369703780367,-2846.510149912517
268,5.586123604864234,-70.66265553100953,-2795.2995912798415,-57.81854640686273,-2857.3188451132746
269,5.606967349658505,-75.98699896839759,-2818.4542824843707,-65.00074282526649,-2885.2361206517453
270,5.627811094452774,-81.94884694152618,-2849.5935748596285,-74.34884895031465,-2922.028057638764
271,5.648654839247043,-89.30966320141845,-2881.079543103728,-84.9584914084955,-2954.129087869717
272,5.669498584041313,-97.9277800734653,-2901.1205665850725,-95.81836247643652,-2967.647040681317
273,5.690342328835582,-107.23062403945572,-2898.3828947059187,-106.78443166051031,-2953.7321867552614
274,5.711186073629852,-118.20396600187694,-2873.9764413980074,-118.7722998499019,-2917.6471629879998
275,5.732029818424121,-129.41342075531327,-2832.834485209064,-130.94632288886632,-2868.9492544936857
276,5.75287356321839,-138.39751245343354,-2780.740206883938,-141.19315032540146,-2814.457524275336
277,5.773717308012661,-142.15760865034733,-2727.895599705918,-146.46449551388508,-2764.53617838556
278,5.79456105280693,-139.40099181524738,-2678.753610809333,-145.03405699665936,-2719.9227431976237
279,5.815404797601199,-132.2998996254715,-2637.7557253826626,-138.15575168792054,-2680.148341092946
280,5.836248542395469,-122.36545394351613,-2610.1386881839026,-127.16552328313826,-2647.728249259155
281,5.857092287189738,-112.6848295119016,-2600.44862395652,-115.26845371551221,-2626.7740853909086
282,5.8779360319840075,-105.81985011314103,-2607.7488130337433,-105.07720382648964,-2620.026135352756
283,5.8987797767782775,-103.83650266861521,-2627.967793188304,-99.58180827079407,-2625.886951819273
284,5.9196235215725475,-107.16569302192634,-2650.2851031721416,-99.84569096954876,-2635.0644808773354
285,5.940467266366817,-113.15705509393167,-2667.17494298896,-104.33442194232315,-2641.146268149565
286,5.9613110111610865,-121.86961708238451,-2673.083778751217,-112.74774256242094,-2638.8850584300126
287,5.982154755955356,-130.3106493611703,-2672.995935601442,-121.61017810039147,-2635.215843696855
288,6.002998500749626,-137.25826823678617,-2672.696494059088,-128.52593557177784,-2634.26813865094
289,6.023842245543895,-139.35967207681983,-2684.1393715595136,-129.25617492393252,-2646.5776612768846
290,6.044685990338164,-137.27597669611197,-2715.2195754138247,-124.70631302215857,-2681.1798705313595
291,6.065529735132434,-131.76864584568773,-2771.0788982707827,-115.90591592087175,-2741.8940719106845
292,6.086373479926704,-125.15748769726804,-2837.7784864375094,-106.19805030227683,-2820.025808124182
293,6.107217224720973,-119.13070870661078,-2903.6351219235767,-97.13351368502478,-2898.904010300299
294,6.128060969515243,-114.57373184002114,-2967.7785536115002,-90.27552179272575,-2974.3778114464026
295,6.148904714309512,-113.31643122786723,-3022.886466306754,-87.59452553712566,-3034.8908731472984
296,6.169748459103782,-115.40602942834917,-3070.6572594662193,-89.78154366538668,-3083.8774303347077
297,6.190592203898051,-119.63835120729313,-3104.7500131878373,-94.87599049311761,-3114.2419926710063
298,6.21143594869232,-124.39012112646945,-3121.1171730074257,-100.90004493666551,-3123.2048542617845
299,6.23227969348659,-128.16792578270977,-3121.813161923236,-105.66007343399102,-3116.943486191972
300,6.25312343828086,-130.78877776297563,-3106.478179481637,-109.02745658341868,-3093.7673980576424
301,6.273967183075129,-132.64816599221857,-3077.330180394257,-111.18998185966726,-3058.8196583264844
302,6.294810927869399,-134.38359500617892,-3035.6031516313865,-112.96092605889868,-3012.48660447607
303,6.315654672663668,-136.99264134689463,-2989.586076299593,-115.41543705354184,-2961.3694791107696
304,6.336498417457937,-139.61349332716074,-2942.560355261561,-118.82311093929604,-2910.4751715872844
305,6.357342162252207,-142.5058750170942,-2905.1060357435094,-123.94829040723017,-2870.8112385063037
306,6.378185907046476,-144.31213786835903,-2877.4620595539,-128.87521816900718,-2841.6789362448444
307,6.399029651840747,-145.6697864166953,-2860.888331885208,-133.43795911302746,-2825.095431749368
